Date,Store ID,Store Location,Product ID,Product Name,Product Category,Unit Price,Unit Cost,Quantity Sold,Gross Sales,Total Cost,Profit Amount,Invoice Count
2025-03-25,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,75,9000,6750,2250,58
2025-03-25,ST01,MG Road,P03,Milk 1L,Dairy,40,28,50,2000,1400,600,58
2025-03-25,ST01,MG Road,P04,Curd 500g,Dairy,35,24,88,3080,2112,968,58
2025-03-25,ST01,MG Road,P05,Cola 1L,Beverages,30,20,108,3240,2160,1080,58
2025-03-25,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,123,7380,5166,2214,58
2025-03-25,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,60,1500,900,600,58
2025-03-25,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,84,11760,8400,3360,58
2025-03-25,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,58,4640,3190,1450,58
2025-03-25,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,48,4560,3360,1200,58
2025-03-25,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,72,3600,2520,1080,48
2025-03-25,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,46,5520,4140,1380,48
2025-03-25,ST02,Howrah,P03,Milk 1L,Dairy,40,28,81,3240,2268,972,48
2025-03-25,ST02,Howrah,P04,Curd 500g,Dairy,35,24,91,3185,2184,1001,48
2025-03-25,ST02,Howrah,P05,Cola 1L,Beverages,30,20,53,1590,1060,530,48
2025-03-25,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,119,7140,4998,2142,48
2025-03-25,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,97,2425,1455,970,48
2025-03-25,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,39,5460,3900,1560,48
2025-03-25,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,38,3040,2090,950,48
2025-03-25,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,71,6745,4970,1775,48
2025-03-26,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,80,4000,2800,1200,58
2025-03-26,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,81,9720,7290,2430,58
2025-03-26,ST01,MG Road,P03,Milk 1L,Dairy,40,28,87,3480,2436,1044,58
2025-03-26,ST01,MG Road,P04,Curd 500g,Dairy,35,24,108,3780,2592,1188,58
2025-03-26,ST01,MG Road,P05,Cola 1L,Beverages,30,20,59,1770,1180,590,58
2025-03-26,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,64,3840,2688,1152,58
2025-03-26,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,74,1850,1110,740,58
2025-03-26,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,87,12180,8700,3480,58
2025-03-26,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,66,5280,3630,1650,58
2025-03-26,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,37,3515,2590,925,58
2025-03-26,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,73,3650,2555,1095,57
2025-03-26,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,60,7200,5400,1800,57
2025-03-26,ST02,Howrah,P03,Milk 1L,Dairy,40,28,57,2280,1596,684,57
2025-03-26,ST02,Howrah,P04,Curd 500g,Dairy,35,24,73,2555,1752,803,57
2025-03-26,ST02,Howrah,P05,Cola 1L,Beverages,30,20,136,4080,2720,1360,57
2025-03-26,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,98,5880,4116,1764,57
2025-03-26,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,95,2375,1425,950,57
2025-03-26,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,54,7560,5400,2160,57
2025-03-26,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,61,4880,3355,1525,57
2025-03-26,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,41,3895,2870,1025,57
2025-03-27,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,106,5300,3710,1590,39
2025-03-27,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,48,5760,4320,1440,39
2025-03-27,ST01,MG Road,P03,Milk 1L,Dairy,40,28,99,3960,2772,1188,39
2025-03-27,ST01,MG Road,P04,Curd 500g,Dairy,35,24,112,3920,2688,1232,39
2025-03-27,ST01,MG Road,P05,Cola 1L,Beverages,30,20,105,3150,2100,1050,39
2025-03-27,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,144,8640,6048,2592,39
2025-03-27,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,49,1225,735,490,39
2025-03-27,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,31,4340,3100,1240,39
2025-03-27,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,87,6960,4785,2175,39
2025-03-27,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,36,3420,2520,900,39
2025-03-27,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,42,2100,1470,630,49
2025-03-27,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,51,6120,4590,1530,49
2025-03-27,ST02,Howrah,P03,Milk 1L,Dairy,40,28,43,1720,1204,516,49
2025-03-27,ST02,Howrah,P04,Curd 500g,Dairy,35,24,41,1435,984,451,49
2025-03-27,ST02,Howrah,P05,Cola 1L,Beverages,30,20,63,1890,1260,630,49
2025-03-27,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,57,3420,2394,1026,49
2025-03-27,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,58,1450,870,580,49
2025-03-27,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,35,4900,3500,1400,49
2025-03-27,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,41,3280,2255,1025,49
2025-03-27,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,42,3990,2940,1050,49
2025-03-28,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,68,3400,2380,1020,58
2025-03-28,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,58,6960,5220,1740,58
2025-03-28,ST01,MG Road,P03,Milk 1L,Dairy,40,28,115,4600,3220,1380,58
2025-03-28,ST01,MG Road,P04,Curd 500g,Dairy,35,24,41,1435,984,451,58
2025-03-28,ST01,MG Road,P05,Cola 1L,Beverages,30,20,82,2460,1640,820,58
2025-03-28,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,53,3180,2226,954,58
2025-03-28,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,55,1375,825,550,58
2025-03-28,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,75,10500,7500,3000,58
2025-03-28,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,86,6880,4730,2150,58
2025-03-28,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,85,8075,5950,2125,58
2025-03-28,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,72,3600,2520,1080,71
2025-03-28,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,118,14160,10620,3540,71
2025-03-28,ST02,Howrah,P03,Milk 1L,Dairy,40,28,98,3920,2744,1176,71
2025-03-28,ST02,Howrah,P04,Curd 500g,Dairy,35,24,62,2170,1488,682,71
2025-03-28,ST02,Howrah,P05,Cola 1L,Beverages,30,20,138,4140,2760,1380,71
2025-03-28,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,129,7740,5418,2322,71
2025-03-28,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,94,2350,1410,940,71
2025-03-28,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,77,10780,7700,3080,71
2025-03-28,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,38,3040,2090,950,71
2025-03-28,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,63,5985,4410,1575,71
2025-03-29,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,67,3350,2345,1005,54
2025-03-29,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,108,12960,9720,3240,54
2025-03-29,ST01,MG Road,P03,Milk 1L,Dairy,40,28,77,3080,2156,924,54
2025-03-29,ST01,MG Road,P04,Curd 500g,Dairy,35,24,86,3010,2064,946,54
2025-03-29,ST01,MG Road,P05,Cola 1L,Beverages,30,20,64,1920,1280,640,54
2025-03-29,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,139,8340,5838,2502,54
2025-03-29,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,55,1375,825,550,54
2025-03-29,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,72,10080,7200,2880,54
2025-03-29,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,82,6560,4510,2050,54
2025-03-29,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,30,2850,2100,750,54
2025-03-29,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,74,3700,2590,1110,56
2025-03-29,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,61,7320,5490,1830,56
2025-03-29,ST02,Howrah,P03,Milk 1L,Dairy,40,28,69,2760,1932,828,56
2025-03-29,ST02,Howrah,P04,Curd 500g,Dairy,35,24,49,1715,1176,539,56
2025-03-29,ST02,Howrah,P05,Cola 1L,Beverages,30,20,116,3480,2320,1160,56
2025-03-29,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,66,3960,2772,1188,56
2025-03-29,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,99,2475,1485,990,56
2025-03-29,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,30,4200,3000,1200,56
2025-03-29,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,59,4720,3245,1475,56
2025-03-29,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,71,6745,4970,1775,56
2025-03-30,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,46,2300,1610,690,32
2025-03-30,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,48,5760,4320,1440,32
2025-03-30,ST01,MG Road,P03,Milk 1L,Dairy,40,28,80,3200,2240,960,32
2025-03-30,ST01,MG Road,P04,Curd 500g,Dairy,35,24,43,1505,1032,473,32
2025-03-30,ST01,MG Road,P05,Cola 1L,Beverages,30,20,103,3090,2060,1030,32
2025-03-30,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,129,7740,5418,2322,32
2025-03-30,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,44,1100,660,440,32
2025-03-30,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,45,6300,4500,1800,32
2025-03-30,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,90,7200,4950,2250,32
2025-03-30,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,81,7695,5670,2025,32
2025-03-30,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,65,3250,2275,975,38
2025-03-30,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,110,13200,9900,3300,38
2025-03-30,ST02,Howrah,P03,Milk 1L,Dairy,40,28,74,2960,2072,888,38
2025-03-30,ST02,Howrah,P04,Curd 500g,Dairy,35,24,45,1575,1080,495,38
2025-03-30,ST02,Howrah,P05,Cola 1L,Beverages,30,20,61,1830,1220,610,38
2025-03-30,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,141,8460,5922,2538,38
2025-03-30,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,72,1800,1080,720,38
2025-03-30,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,40,5600,4000,1600,38
2025-03-30,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,50,4000,2750,1250,38
2025-03-30,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,91,8645,6370,2275,38
2025-03-31,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,81,4050,2835,1215,56
2025-03-31,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,56,6720,5040,1680,56
2025-03-31,ST01,MG Road,P03,Milk 1L,Dairy,40,28,97,3880,2716,1164,56
2025-03-31,ST01,MG Road,P04,Curd 500g,Dairy,35,24,119,4165,2856,1309,56
2025-03-31,ST01,MG Road,P05,Cola 1L,Beverages,30,20,149,4470,2980,1490,56
2025-03-31,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,83,4980,3486,1494,56
2025-03-31,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,76,1900,1140,760,56
2025-03-31,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,47,6580,4700,1880,56
2025-03-31,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,32,2560,1760,800,56
2025-03-31,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,92,8740,6440,2300,56
2025-03-31,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,83,4150,2905,1245,35
2025-03-31,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,101,12120,9090,3030,35
2025-03-31,ST02,Howrah,P03,Milk 1L,Dairy,40,28,69,2760,1932,828,35
2025-03-31,ST02,Howrah,P04,Curd 500g,Dairy,35,24,87,3045,2088,957,35
2025-03-31,ST02,Howrah,P05,Cola 1L,Beverages,30,20,77,2310,1540,770,35
2025-03-31,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,52,3120,2184,936,35
2025-03-31,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,54,1350,810,540,35
2025-03-31,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,36,5040,3600,1440,35
2025-03-31,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,92,7360,5060,2300,35
2025-03-31,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,98,9310,6860,2450,35
